id,date,class,percent,sentiment,text
754,2007-05-25T17:00:00,neutral,0.01,Positive,McDonalds Sausage Burrito finally something breakfast menu actually flavor
755,2007-05-25T17:00:00,neutral,0.01,Positive,My four ladies meeting McDonalds lunch sweet lunch date
756,2007-05-25T17:00:00,neutral,0.01,Negative,Back work poisoning system McDonalds
757,2007-05-25T17:00:00,neutral,0.01,Positive,McDonalds April samestore sales rise 5
758,2007-05-25T17:00:00,neutral,0.01,Negative,Signs Youve Grown You feed dog Science Diet instead McDonalds leftovers
759,2007-05-25T17:00:00,neutral,0.01,Positive,At mcdonalds js
760,2007-05-25T17:00:00,neutral,0.01,Negative,I really want something besides McDonalds Arbys tonight
761,2007-05-25T17:00:00,neutral,0.01,Negative,back hospital McDonalds shake keep awake way
762,2007-05-25T17:00:00,neutral,0.01,Positive,Went town friend Ole He thought lets say hello McDonalds Cheeseburger indeed
763,2007-05-25T17:00:00,neutral,0.01,Positive,going mcdonalds ice cream sundae
764,2007-05-25T17:00:00,neutral,0.01,Positive,mmmmmmmmcdonalds
765,2007-05-25T17:00:00,neutral,0.01,Positive,I nice meal pasta gyros I cooked like hippo friend Neil prefers ronald McDonalds kitchen
766,2007-05-25T17:00:00,neutral,0.01,Positive,plotting McDonalds breakfast
767,2007-05-25T17:00:00,neutral,0.01,Negative,Had McDonalds breakfast sleepy drive work pondering another day horrid lecture class
768,2007-05-25T17:00:00,neutral,0.01,Positive,Wesley Willis Rock Roll McDonalds stuck head
769,2007-05-25T17:00:00,neutral,0.01,Negative,The upstairs McDonalds kentish town much used kids play area Not sure thats good bad
770,2007-05-25T17:00:00,neutral,0.01,Positive,Im sipping hot white chocolate DD It tastes like McDonalds vanilla shake thats heated
771,2007-05-25T17:00:00,neutral,0.01,Negative,work irritated McDonalds diet coke really coke sigh l68127
772,2007-05-25T17:00:00,neutral,0.01,Negative,Coming back McDonalds yes I know I starving watching Family Guy Adult Swim
773,2007-05-25T17:00:00,neutral,0.01,Positive,I noticed McDonalds GlobalCasting thing interested see hybrid marketingUGCmass reach thing celebrate normal peeps
774,2007-05-25T17:00:00,neutral,0.01,Negative,Mcdonalds playland john Wish I kid
775,2007-05-25T17:00:00,neutral,0.01,Negative,Still McDonalds using WiFi
776,2007-05-25T17:00:00,neutral,0.01,Negative,You know exam season upon us libraries McDonalds outlets everywhere swarming people studying
777,2007-05-25T17:00:00,neutral,0.01,Negative,Wondering people eat McDonalds
778,2007-05-25T17:00:00,neutral,0.01,Negative,I think best think McDonalds global network public restrooms
779,2007-05-25T17:00:00,neutral,0.01,Positive,Al McDonalds
780,2007-05-25T17:00:00,neutral,0.01,Positive,grabbing McDonalds breakfast
781,2007-05-25T17:00:00,neutral,0.01,Negative,quit McDonalds
782,2007-05-25T17:00:00,neutral,0.01,Negative,More little bothered much scab looks like McDonalds hamburger
783,2007-05-25T17:00:00,neutral,0.01,Positive,Starbucks mcdonalds coffee
784,2007-05-25T17:00:00,neutral,0.01,Negative,Craving hot peppers Potbellys And Wendys considering sale merger McDonalds Burger King suck
785,2007-05-25T17:00:00,neutral,0.01,Positive,40 McDonald ’ profits come sales Happy Meals
786,2007-05-25T17:00:00,neutral,0.01,Positive,McDonalds hot apple pie delicious And deal 2 dollah
787,2007-05-25T17:00:00,neutral,0.01,Positive,Eating McDonalds Their advertising got southwest salad actually pretty darn good
788,2007-05-25T17:00:00,neutral,0.01,Negative,Wish someone office would go McDonalds run cause I dont eat poorly enough already
789,2007-05-25T17:00:00,neutral,0.01,Positive,Burger King Subway McDonalds oder Klotz Kaffee
790,2010-05-21T17:00:00,neutral,0.01,Positive,Just watched McDonalds commercial Never human history anyone big mac looks remotely like advert
791,2010-05-21T17:00:00,neutral,0.01,Positive,Theyre going offer 10 McDonalds Gift Card Lol
792,2010-05-21T17:00:00,neutral,0.01,Negative,Why Olive Garden bread sticks tasted like McDonalds Fries Catastrophic I hate olive garden white oak mall
793,2010-05-21T17:00:00,neutral,0.01,Positive,Mcdonalds dinner yummm
794,2010-05-21T17:00:00,neutral,0.01,Negative,12 noon McDonalds drive thru Line backed street At least 3 McD employees taking breaks parking lot
795,2010-05-21T17:00:00,neutral,0.01,Positive,RT Loves Travel Center Belden McDonalds AND Subway
796,2010-05-21T17:00:00,neutral,0.01,Positive,So I took 4yo fav place lunch Yes guessed rightgt McDonaldslol
797,2010-05-21T17:00:00,neutral,0.01,Negative,Still better hangover cure McDonalds double cheeseburger
798,2010-05-21T17:00:00,neutral,0.01,Negative,Interviewing articles starting feel like I work McDonalds little head set onMay I take order please
799,2010-05-21T17:00:00,neutral,0.01,Positive,moscato mcdonalds yummmmmmmm
800,2010-05-21T17:00:00,neutral,0.01,Positive,Just got fancy blackberry mcdonalds cant compare much Im lovin
801,2010-05-21T17:00:00,neutral,0.01,Negative,Mcdonalds loooooveeee
802,2010-05-21T17:00:00,neutral,0.01,Positive,WOO HOO I cheatingon diet french fries Im slutMcDonalds foul temptress
803,2010-05-21T17:00:00,neutral,0.01,Positive,I want fresh McDonalds fries wit ranch sauce
804,2010-05-21T17:00:00,neutral,0.01,Positive,Ill Burger King youll McDonalds Ill way youll lovin Random
805,2010-05-21T17:00:00,neutral,0.01,Negative,Why doesnt McDonalds sell hotdogs Why doesnt McDonalds sell hotdogs
806,2010-05-21T17:00:00,neutral,0.01,Negative,And I stepped Little Havana aka McDonalds
807,2010-05-21T17:00:00,neutral,0.01,Negative,Rallys McDonalds greesey hot outside goin mess yur stomach
808,2010-05-21T17:00:00,neutral,0.01,Negative,RT mcdonalds disgusting x never lol
809,2010-05-21T17:00:00,neutral,0.01,Positive,mcdonalds apple pie long time since thee
810,2010-05-21T17:00:00,neutral,0.01,Positive,mean McDonalds hahaha
811,2010-05-21T17:00:00,neutral,0.01,Negative,McDonalds drive thru guy haphazardly drops change hand A quarter falls ground You dropped quarter says ARRGGGHHH
812,2010-05-21T17:00:00,neutral,0.01,Positive,Leaving soon pet forest Hanging day laborers parking lot eating mcdonalds
813,2010-05-21T17:00:00,neutral,0.01,Negative,starving I eat rallys McDonalds
814,2010-05-21T17:00:00,neutral,0.01,Positive,Curse u mcdonalds happy meal toys make noise Lol pulls cover head
815,2010-05-21T17:00:00,neutral,0.01,Positive,Loves Travel Center Belden McDonalds AND Subway
816,2010-05-21T17:00:00,neutral,0.01,Positive,Its amazing The nearby McDonalds always fast friendly gets order right No really
817,2010-05-21T17:00:00,neutral,0.01,Positive,So glad made mcdonalds breakfast mcgriddlesarefromgod
818,2010-05-21T17:00:00,neutral,0.01,Negative,knew mcdonalds hot chocolate would b death lqtmlaugh quietly
819,2010-05-21T17:00:00,neutral,0.01,Positive,RT Am I person thar wishes McDonalds sold breakfast dayltHELL YES
820,2010-05-21T17:00:00,neutral,0.01,Positive,youre pretty cool McDonalds sundaes soonyou really miss sweet stuff around
821,2010-05-21T17:00:00,neutral,0.01,Negative,finished 10 piece chicken mcnugget meal mcdonalds im still hungry disgusting mom needs set treadmill asap
822,2010-05-21T17:00:00,neutral,0.01,Positive,Ive gotten home Of course McDonalds right w one friends mother
823,2010-05-21T17:00:00,neutral,0.01,Positive,Morning coffee McDonalds
824,2010-05-21T17:00:00,neutral,0.01,Negative,pissy Im McDonalds unhealthy
825,2010-05-21T17:00:00,neutral,0.01,Positive,RT Sat McDonalds 6yr old bloke walks Chelski shirt lampard back little one shouts fat Frank
826,2010-05-21T17:00:00,neutral,0.01,Negative,Why cant McDonalds food good breakfast food
827,2010-05-21T17:00:00,neutral,0.01,Negative,ate mcdonalds Currently regretting
828,2010-05-21T17:00:00,neutral,0.01,Negative,Did know The McDonalds McSkillet Burrito isnt considered fast food item takes 15 minutes make
829,2010-05-21T17:00:00,neutral,0.01,Negative,Theres nothing like McDonalds breakfast
830,2010-05-21T17:00:00,neutral,0.01,Negative,Subway didnt answer call I ditch McDonalds D
831,2010-05-21T17:00:00,neutral,0.01,Negative,Ive occasionally said I regret going McDonalds S
832,2010-05-21T17:00:00,neutral,0.01,Negative,Wow McDonalds Boise airport knows hashbrown patty made Best Ive ever tasted cuz usually I nvr eat em
833,2010-05-21T17:00:00,neutral,0.01,Negative,RT Athletes test positive PEDs put bed rest fed McDonalds lose muscle mass
834,2010-05-21T17:00:00,neutral,0.01,Negative,Boring day wants mom bring McDonalds lunchIlt323
835,2010-05-21T17:00:00,neutral,0.01,Positive,It moms day school Kids say loved moms Mine said I love mom bc takes McDonalds Atta boy
836,2010-05-21T17:00:00,neutral,0.01,Positive,FF al mmm Me encanta McDonalds
837,2010-05-21T17:00:00,neutral,0.01,Positive,McDonalds tweets last 2 days making crave golden arches
838,2010-05-21T17:00:00,neutral,0.01,Negative,I ♥ McDonalds Doubles
839,2010-05-21T17:00:00,neutral,0.01,Positive,Who knew McDonalds best pancakes ever
840,2010-05-21T17:00:00,neutral,0.01,Positive,Seriously A lineup Coras breakfast 25 people deep friday morning Mcdonalds
841,2010-05-21T17:00:00,neutral,0.01,Negative,Mcdonalds bucket behind conter labeled soiled towels
842,2010-05-21T17:00:00,neutral,0.01,Negative,I saw kid looks lke Justin BieberAt McDonaldsIn middle nowhere fb
843,2010-05-21T17:00:00,neutral,0.01,Negative,Got dirty car The Global X team washing cars Saturday 102 Lee Vista McDonalds Come support
844,2010-05-21T17:00:00,neutral,0.01,Positive,Coffee w lotsa cream becomes Latte add least 3 1 McDonalds
845,2010-05-21T17:00:00,neutral,0.01,Positive,I tell kyndal gets pick Go lunch special day end McDonalds
846,2010-05-21T17:00:00,neutral,0.01,Positive,Yum free sample McDonalds version frappucino Wish could order size
847,2010-05-21T17:00:00,neutral,0.01,Negative,FYIThe 50 piece Chicken Nuggets meal McDonalds NOT meant one
848,2010-05-21T17:00:00,neutral,0.01,Positive,I got teacher go buy breakfast mcdonalds Woot xD
849,2010-05-21T17:00:00,neutral,0.01,Positive,Sat McDonalds 6yr old bloke walks Chelski shirt lampard back little one shouts fat Frank lampard yiddo
850,2010-05-21T17:00:00,neutral,0.01,Negative,McDonalds
851,2010-05-21T17:00:00,neutral,0.01,Negative,Wow I still chance getting job I thought hope lost I actually may able say bye bye McDonaldsfinallyyy
852,2010-05-21T17:00:00,neutral,0.01,Positive,Im happy I got McDonalds time go nailshop hit road
853,2010-05-21T17:00:00,neutral,0.01,Negative,Ive finished uni And Im hungry I want McDonalds cmonson
854,2010-05-21T17:00:00,neutral,0.01,Positive,Just seen 2 flies fly mcdonalds pembroke Glad didnt get food
855,2010-05-21T17:00:00,neutral,0.01,Positive,Had dream McDonalds Pancakes Lmao omgsh
856,2010-05-21T17:00:00,neutral,0.01,Positive,Okay Here comes dinnersupper McDonalds air con place serve decent food leh Hur hur
857,2010-05-21T17:00:00,neutral,0.01,Positive,I got Shrek glasses Mcdonalds Honestly I cant see better
858,2010-05-21T17:00:00,neutral,0.01,Positive,I got Shrek glasses Mcdonalds Honestly I cant see better
859,2010-05-21T17:00:00,neutral,0.01,Negative,McDonalds messed order gave free breakfrest BurriTO YAY
860,2010-05-21T17:00:00,neutral,0.01,Positive,Thinking McDonalds family meetups like Shrek Forever After could become modern day version ol McD birthday party HIMCD
861,2010-05-21T17:00:00,neutral,0.01,Positive,Saturn BCC Karwei Toys XL Leef McDonalds durfteWallen
862,2010-05-21T17:00:00,neutral,0.01,Positive,Yes I know I could make coffee I want McDonalds Iced Coffee
863,2010-05-21T17:00:00,neutral,0.01,Positive,WTF AT MCDONALDS WITH KEVIN AND SAW A GUY WITH A REAL HOOK ARM THATD FREAKING LEGIT
864,2010-05-21T17:00:00,neutral,0.01,Positive,Mm mm McDonalds P
865,2010-05-21T17:00:00,neutral,0.01,Positive,Also might make things businesslike reminding customers IBM ATT Taco Bell McDonalds become TB McD
866,2010-05-21T17:00:00,neutral,0.01,Negative,McDonalds
867,2010-05-21T17:00:00,neutral,0.01,Positive,Josiah eating chicken nuggets McDonalds says weres chips got alternative fruit haha
868,2010-05-21T17:00:00,neutral,0.01,Negative,shoutout Beyoncinathats nametag said McDonalds BREAKING goddamn credit card
869,2010-05-21T17:00:00,neutral,0.01,Positive,45 different menu items Mcdonald ’ made corn
870,2010-05-21T17:00:00,neutral,0.01,Positive,Theyre still Im hoping McDonalds brings Coke Float UK Theyre US moment
871,2010-05-21T17:00:00,neutral,0.01,Negative,Gentchi To com fome KFC McDonalds ou Pizza Pizza
872,2010-05-21T17:00:00,neutral,0.01,Positive,My wife gone business trip next week kids prepping extra McDonalds fewer baths
873,2010-05-21T17:00:00,neutral,0.01,Positive,Is noisiest McDonalds Spokaneno peoplethe machinesbeeps grindings whistles
874,2010-05-21T17:00:00,neutral,0.01,Positive,Breakfast bagel sandwich take McDonalds
875,2010-05-21T17:00:00,neutral,0.01,Negative,What kinds airport doesnt MCDonalds I mean Milwaukee get ur airport game upso sad
876,2010-05-21T17:00:00,neutral,0.01,Negative,RT lol aint get ya hotcakes today ltlol I woke late I missed McDonalds breakfastlol
877,2010-05-21T17:00:00,neutral,0.01,Negative,Was thinkin If I homeless give laundromat Taco Bell McDonalds Im good money No pun
878,2010-05-21T17:00:00,neutral,0.01,Negative,would like nothing better able sleep soundly tonight alas mcdonalds thinks otherwise
879,2010-05-21T17:00:00,neutral,0.01,Positive,vezani bought whole class mcdonalds hahaahha
880,2010-05-21T17:00:00,neutral,0.01,Negative,RT Fucktards work drivethru McDonalds lt actually live fucktard colony
881,2010-05-21T17:00:00,neutral,0.01,Negative,Saw clock 1053 I knew I wasnt gon na make Mcdonalds breakfast smh
882,2010-05-21T17:00:00,neutral,0.01,Negative,Just free mocha frappe sampe McDonalds Am sure NOT lowcal But may go back another
883,2010-05-21T17:00:00,neutral,0.01,Positive,Go free mocha frappe sample McDonalds
884,2010-05-21T17:00:00,neutral,0.01,Negative,omg cant sit another day McDonalds theres retired old people little kids need new meeting location asap
885,2010-05-21T17:00:00,neutral,0.01,Negative,Why I craving McDonalds chicken nuggets
886,2010-05-21T17:00:00,neutral,0.01,Positive,Im McDonalds playing song Will Smith dancing 2 first moved putting posters wall room FP
887,2010-05-21T17:00:00,neutral,0.01,Negative,Childhoodadult obesity McDonalds fault It fault parentsadults driveup order Period end discussion fb
888,2010-05-21T17:00:00,neutral,0.01,Negative,Fucktards work drivethru McDonalds
889,2010-05-21T17:00:00,neutral,0.01,Positive,My large McDonalds Premium Roast Coffee kicking right
