id,date,class,sentiment,text
870,2017-08-23T17:00:00,neutral,Positive,We We also announce sales Instagram amp Facebook Be sure follow us dont miss upcoming promotions
871,2017-08-23T17:00:00,neutral,Positive,ive seen many people post facebook things wrong HCHS love 😂
872,2017-08-23T17:00:00,neutral,Positive,Check Facebook Twitter anyone
873,2017-08-23T17:00:00,neutral,Positive,I facebook Twitter laptop Feeling tad smug Set told I wouldnt able wup
874,2017-08-23T17:00:00,neutral,Positive,RT Please seeing rat posted everywhere Facebook
875,2017-08-23T17:00:00,neutral,Positive,I love Facebook reminds happy I year ago 😭
876,2017-08-23T17:00:00,neutral,Negative,I block ads even phone
877,2017-08-23T17:00:00,neutral,Negative,So I logged Facebook since dont know long I CAN NOT deal throwbacks😂😂
878,2017-08-23T17:00:00,neutral,Positive,I guess OwnerOperator SelfEmployed Business Facebooks way saying Entrepreneur
879,2017-08-23T17:00:00,neutral,Negative,Man I took facebook phone im already seeing 80 less dumbass shit internet life good
880,2017-08-23T17:00:00,neutral,Positive,When unfriendly someone Facebook friend request week later
881,2017-08-23T17:00:00,neutral,Positive,RT Im answering tough questions sharing big news tomorrow Facebook live 10pm EST
882,2017-08-23T17:00:00,neutral,Negative,Facebook funny af auto delete tho
883,2017-08-23T17:00:00,neutral,Positive,RT Im answering tough questions sharing big news tomorrow Facebook live 10pm EST
884,2017-08-23T17:00:00,neutral,Positive,RT Thanks coming facebook almighty Dhan Dhan Satguru Tera HI Asra
885,2017-08-23T17:00:00,neutral,Positive,Being able change job info LinkedIn adult equivalent changing relationship status Facebook middle school
886,2017-08-23T17:00:00,neutral,Positive,The girl bitching facebook everyone posting solar eclipse photos still posting 100 sarahas day ironic
887,2017-08-23T17:00:00,neutral,Positive,Ok whose eclipse photo I feature ArtOfPlanetaryScience Facebook page
888,2017-08-23T17:00:00,neutral,Positive,mom came running upstairs show taylors facebook post like im howling place right
889,2017-08-23T17:00:00,neutral,Negative,Uninstalled facebook app mobile phone days Facebook PC
890,2017-08-23T17:00:00,neutral,Positive,Shared Facebook 🙂
891,2017-08-23T17:00:00,neutral,Positive,RT Hey guysjoin nowRichIndianHeritageWithMSG live
892,2017-08-23T17:00:00,neutral,Negative,Im hardly ever Facebook Already spend much time Twitter amp dont want ad…
893,2017-08-23T17:00:00,neutral,Positive,I facebook stalk someone whos account private
894,2017-08-23T17:00:00,neutral,Positive,Facebook took fast put I took screenshot posted page
895,2017-08-23T17:00:00,neutral,Positive,LIKE us FacebookWhereRoyaltyMeetsLoyalty 👑💯
896,2017-08-23T17:00:00,neutral,Negative,tre wants block facebook twitter doesnt says okay cant see im 🙄
897,2017-08-23T17:00:00,neutral,Positive,LIGHT SPEED EVER LASTING LIFE 500 PAGES FREE IN MY FQACEBOOK PHOTO ALBUMS AT FACEBOOK IRVINT WOOD OR IRVINTT WOOD
898,2017-08-23T17:00:00,neutral,Positive,RT Your facial ancestry Facebook tells youre 100 dumbfuck
899,2017-08-23T17:00:00,neutral,Positive,RT Facebook helps Merkel deleting 10000 german accounts support That ladies gentlemen really ve…
